company,line,station,norm_company,norm_line,norm_station
JR,ＪＲ奥羽本線,真室川,jr,奥羽本線,真室川
JR,ＪＲ奥羽本線,院内,jr,奥羽本線,院内
JR,ＪＲ奥羽本線,横堀,jr,奥羽本線,横堀
JR,ＪＲ奥羽本線,上湯沢,jr,奥羽本線,上湯沢
JR,ＪＲ奥羽本線,湯沢,jr,奥羽本線,湯沢
JR,ＪＲ奥羽本線,下湯沢,jr,奥羽本線,下湯沢
JR,ＪＲ奥羽本線,十文字,jr,奥羽本線,十文字
JR,ＪＲ奥羽本線,醍醐,jr,奥羽本線,醍醐
JR,ＪＲ奥羽本線,柳田,jr,奥羽本線,柳田
JR,ＪＲ奥羽本線,横手,jr,奥羽本線,横手
JR,ＪＲ奥羽本線,後三年,jr,奥羽本線,後三年
JR,ＪＲ奥羽本線,飯詰,jr,奥羽本線,飯詰
JR,ＪＲ奥羽本線,大曲,jr,奥羽本線,大曲
JR,ＪＲ奥羽本線,神宮寺,jr,奥羽本線,神宮寺
JR,ＪＲ奥羽本線,刈和野,jr,奥羽本線,刈和野
JR,ＪＲ奥羽本線,峰吉川,jr,奥羽本線,峰吉川
JR,ＪＲ奥羽本線,羽後境,jr,奥羽本線,羽後境
JR,ＪＲ奥羽本線,大張野,jr,奥羽本線,大張野
JR,ＪＲ奥羽本線,和田,jr,奥羽本線,和田
JR,ＪＲ奥羽本線,四ツ小屋,jr,奥羽本線,四ツ小屋
JR,ＪＲ奥羽本線,秋田,jr,奥羽本線,秋田
JR,ＪＲ奥羽本線,泉外旭川,jr,奥羽本線,泉外旭川
JR,ＪＲ奥羽本線,土崎,jr,奥羽本線,土崎
JR,ＪＲ奥羽本線,上飯島,jr,奥羽本線,上飯島
JR,ＪＲ奥羽本線,追分,jr,奥羽本線,追分
JR,ＪＲ奥羽本線,大久保,jr,奥羽本線,大久保
JR,ＪＲ奥羽本線,羽後飯塚,jr,奥羽本線,羽後飯塚
JR,ＪＲ奥羽本線,井川さくら,jr,奥羽本線,井川さくら
JR,ＪＲ奥羽本線,八郎潟,jr,奥羽本線,八郎潟
JR,ＪＲ奥羽本線,鯉川,jr,奥羽本線,鯉川
JR,ＪＲ奥羽本線,鹿渡,jr,奥羽本線,鹿渡
JR,ＪＲ奥羽本線,森岳,jr,奥羽本線,森岳
JR,ＪＲ奥羽本線,東能代,jr,奥羽本線,東能代
JR,ＪＲ奥羽本線,鶴形,jr,奥羽本線,鶴形
JR,ＪＲ奥羽本線,富根,jr,奥羽本線,富根
JR,ＪＲ奥羽本線,二ツ井,jr,奥羽本線,二ツ井
JR,ＪＲ奥羽本線,鷹ノ巣,jr,奥羽本線,鷹ノ巣
JR,ＪＲ奥羽本線,糠沢,jr,奥羽本線,糠沢
JR,ＪＲ奥羽本線,早口,jr,奥羽本線,早口
JR,ＪＲ奥羽本線,下川沿,jr,奥羽本線,下川沿
JR,ＪＲ奥羽本線,大館,jr,奥羽本線,大館
JR,ＪＲ奥羽本線,白沢,jr,奥羽本線,白沢
JR,ＪＲ奥羽本線,陣場,jr,奥羽本線,陣場
JR,ＪＲ奥羽本線,碇ケ関,jr,奥羽本線,碇ケ関
JR,ＪＲ奥羽本線,長峰,jr,奥羽本線,長峰
JR,ＪＲ奥羽本線,大鰐温泉,jr,奥羽本線,大鰐温泉
JR,ＪＲ奥羽本線,弘前,jr,奥羽本線,弘前
JR,ＪＲ奥羽本線,撫牛子,jr,奥羽本線,撫牛子
JR,ＪＲ奥羽本線,川部,jr,奥羽本線,川部
JR,ＪＲ奥羽本線,北常盤,jr,奥羽本線,北常盤
JR,ＪＲ奥羽本線,浪岡,jr,奥羽本線,浪岡
JR,ＪＲ奥羽本線,大釈迦,jr,奥羽本線,大釈迦
JR,ＪＲ奥羽本線,津軽新城,jr,奥羽本線,津軽新城
JR,ＪＲ奥羽本線,新青森,jr,奥羽本線,新青森
JR,ＪＲ奥羽本線,青森,jr,奥羽本線,青森
弘南鉄道,弘南鉄道大鰐線,大鰐,弘南鉄道,弘南鉄道大鰐線,大鰐
弘南鉄道,弘南鉄道大鰐線,宿川原,弘南鉄道,弘南鉄道大鰐線,宿川原
弘南鉄道,弘南鉄道大鰐線,鯖石,弘南鉄道,弘南鉄道大鰐線,鯖石
弘南鉄道,弘南鉄道大鰐線,石川プール前,弘南鉄道,弘南鉄道大鰐線,石川プール前
弘南鉄道,弘南鉄道大鰐線,石川,弘南鉄道,弘南鉄道大鰐線,石川
弘南鉄道,弘南鉄道大鰐線,松木平,弘南鉄道,弘南鉄道大鰐線,松木平
弘南鉄道,弘南鉄道大鰐線,小栗山,弘南鉄道,弘南鉄道大鰐線,小栗山
弘南鉄道,弘南鉄道大鰐線,千年,弘南鉄道,弘南鉄道大鰐線,千年
弘南鉄道,弘南鉄道大鰐線,聖愛中高前,弘南鉄道,弘南鉄道大鰐線,聖愛中高前
弘南鉄道,弘南鉄道大鰐線,弘前学院大前,弘南鉄道,弘南鉄道大鰐線,弘前学院大前
弘南鉄道,弘南鉄道大鰐線,弘高下,弘南鉄道,弘南鉄道大鰐線,弘高下
弘南鉄道,弘南鉄道大鰐線,中央弘前,弘南鉄道,弘南鉄道大鰐線,中央弘前
弘南鉄道,弘南鉄道弘南線,弘前,弘南鉄道,弘南鉄道弘南線,弘前
弘南鉄道,弘南鉄道弘南線,弘前東高前,弘南鉄道,弘南鉄道弘南線,弘前東高前
弘南鉄道,弘南鉄道弘南線,運動公園前,弘南鉄道,弘南鉄道弘南線,運動公園前
弘南鉄道,弘南鉄道弘南線,新里,弘南鉄道,弘南鉄道弘南線,新里
弘南鉄道,弘南鉄道弘南線,館田,弘南鉄道,弘南鉄道弘南線,館田
弘南鉄道,弘南鉄道弘南線,平賀,弘南鉄道,弘南鉄道弘南線,平賀
弘南鉄道,弘南鉄道弘南線,柏農高校前,弘南鉄道,弘南鉄道弘南線,柏農高校前
弘南鉄道,弘南鉄道弘南線,津軽尾上,弘南鉄道,弘南鉄道弘南線,津軽尾上
弘南鉄道,弘南鉄道弘南線,尾上高校前,弘南鉄道,弘南鉄道弘南線,尾上高校前
弘南鉄道,弘南鉄道弘南線,田んぼアート,弘南鉄道,弘南鉄道弘南線,田んぼアート
弘南鉄道,弘南鉄道弘南線,田舎館,弘南鉄道,弘南鉄道弘南線,田舎館
弘南鉄道,弘南鉄道弘南線,境松,弘南鉄道,弘南鉄道弘南線,境松
弘南鉄道,弘南鉄道弘南線,黒石,弘南鉄道,弘南鉄道弘南線,黒石
青い森鉄道,青い森鉄道,目時,青い森鉄道,青い森鉄道,目時
青い森鉄道,青い森鉄道,三戸,青い森鉄道,青い森鉄道,三戸
青い森鉄道,青い森鉄道,諏訪ノ平,青い森鉄道,青い森鉄道,諏訪ノ平
青い森鉄道,青い森鉄道,剣吉,青い森鉄道,青い森鉄道,剣吉
青い森鉄道,青い森鉄道,苫米地,青い森鉄道,青い森鉄道,苫米地
青い森鉄道,青い森鉄道,北高岩,青い森鉄道,青い森鉄道,北高岩
青い森鉄道,青い森鉄道,陸奥市川,青い森鉄道,青い森鉄道,陸奥市川
青い森鉄道,青い森鉄道,下田,青い森鉄道,青い森鉄道,下田
青い森鉄道,青い森鉄道,向山,青い森鉄道,青い森鉄道,向山
青い森鉄道,青い森鉄道,三沢,青い森鉄道,青い森鉄道,三沢
青い森鉄道,青い森鉄道,小川原,青い森鉄道,青い森鉄道,小川原
青い森鉄道,青い森鉄道,上北町,青い森鉄道,青い森鉄道,上北町
青い森鉄道,青い森鉄道,乙供,青い森鉄道,青い森鉄道,乙供
青い森鉄道,青い森鉄道,千曳,青い森鉄道,青い森鉄道,千曳
青い森鉄道,青い森鉄道,野辺地,青い森鉄道,青い森鉄道,野辺地
青い森鉄道,青い森鉄道,小湊,青い森鉄道,青い森鉄道,小湊
青い森鉄道,青い森鉄道,西平内,青い森鉄道,青い森鉄道,西平内
青い森鉄道,青い森鉄道,浅虫温泉,青い森鉄道,青い森鉄道,浅虫温泉
青い森鉄道,青い森鉄道,野内,青い森鉄道,青い森鉄道,野内
青い森鉄道,青い森鉄道,矢田前,青い森鉄道,青い森鉄道,矢田前
青い森鉄道,青い森鉄道,小柳,青い森鉄道,青い森鉄道,小柳
青い森鉄道,青い森鉄道,東青森,青い森鉄道,青い森鉄道,東青森
青い森鉄道,青い森鉄道,筒井,青い森鉄道,青い森鉄道,筒井
青い森鉄道,青い森鉄道,青森,青い森鉄道,青い森鉄道,青森
ＩＧＲいわて銀河鉄道,いわて銀河鉄道線,沼宮内,igrいわて銀河鉄道,いわて銀河鉄道線,沼宮内
津軽鉄道,津軽鉄道,五所川原,津軽鉄道,津軽鉄道,五所川原
津軽鉄道,津軽鉄道,十川,津軽鉄道,津軽鉄道,十川
津軽鉄道,津軽鉄道,五農校前,津軽鉄道,津軽鉄道,五農校前
津軽鉄道,津軽鉄道,津軽飯詰,津軽鉄道,津軽鉄道,津軽飯詰
津軽鉄道,津軽鉄道,毘沙門,津軽鉄道,津軽鉄道,毘沙門
津軽鉄道,津軽鉄道,嘉瀬,津軽鉄道,津軽鉄道,嘉瀬
津軽鉄道,津軽鉄道,金木,津軽鉄道,津軽鉄道,金木
津軽鉄道,津軽鉄道,芦野公園,津軽鉄道,津軽鉄道,芦野公園
津軽鉄道,津軽鉄道,大沢内,津軽鉄道,津軽鉄道,大沢内
津軽鉄道,津軽鉄道,深郷田,津軽鉄道,津軽鉄道,深郷田
津軽鉄道,津軽鉄道,津軽中里,津軽鉄道,津軽鉄道,津軽中里
JR,ＪＲ東北本線,白坂,jr,東北本線,白坂
JR,ＪＲ東北本線,新白河,jr,東北本線,新白河
JR,ＪＲ東北本線,白河,jr,東北本線,白河
JR,ＪＲ東北本線,久田野,jr,東北本線,久田野
JR,ＪＲ東北本線,泉崎,jr,東北本線,泉崎
JR,ＪＲ東北本線,矢吹,jr,東北本線,矢吹
JR,ＪＲ東北本線,鏡石,jr,東北本線,鏡石
JR,ＪＲ東北本線,須賀川,jr,東北本線,須賀川
JR,ＪＲ東北本線,安積永盛,jr,東北本線,安積永盛
JR,ＪＲ東北本線,郡山,jr,東北本線,郡山
JR,ＪＲ東北本線,日和田,jr,東北本線,日和田
JR,ＪＲ東北本線,五百川,jr,東北本線,五百川
JR,ＪＲ東北本線,本宮,jr,東北本線,本宮
JR,ＪＲ東北本線,杉田,jr,東北本線,杉田
JR,ＪＲ東北本線,二本松,jr,東北本線,二本松
JR,ＪＲ東北本線,安達,jr,東北本線,安達
JR,ＪＲ東北本線,松川,jr,東北本線,松川
JR,ＪＲ東北本線,金谷川,jr,東北本線,金谷川
JR,ＪＲ東北本線,南福島,jr,東北本線,南福島
JR,ＪＲ東北本線,福島,jr,東北本線,福島
JR,ＪＲ東北本線,東福島,jr,東北本線,東福島
JR,ＪＲ東北本線,伊達,jr,東北本線,伊達
JR,ＪＲ東北本線,桑折,jr,東北本線,桑折
JR,ＪＲ東北本線,藤田,jr,東北本線,藤田
JR,ＪＲ東北本線,貝田,jr,東北本線,貝田
JR,ＪＲ東北本線,越河,jr,東北本線,越河
JR,ＪＲ東北本線,白石,jr,東北本線,白石
JR,ＪＲ東北本線,東白石,jr,東北本線,東白石
JR,ＪＲ東北本線,北白川,jr,東北本線,北白川
JR,ＪＲ東北本線,大河原,jr,東北本線,大河原
JR,ＪＲ東北本線,船岡,jr,東北本線,船岡
JR,ＪＲ東北本線,槻木,jr,東北本線,槻木
JR,ＪＲ東北本線,岩沼,jr,東北本線,岩沼
JR,ＪＲ東北本線,館腰,jr,東北本線,館腰
JR,ＪＲ東北本線,名取,jr,東北本線,名取
JR,ＪＲ東北本線,南仙台,jr,東北本線,南仙台
JR,ＪＲ東北本線,太子堂,jr,東北本線,太子堂
JR,ＪＲ東北本線,長町,jr,東北本線,長町
JR,ＪＲ東北本線,仙台,jr,東北本線,仙台
JR,ＪＲ東北本線,東仙台,jr,東北本線,東仙台
JR,ＪＲ東北本線,岩切,jr,東北本線,岩切
JR,ＪＲ東北本線,新利府,jr,東北本線,新利府
JR,ＪＲ東北本線,利府,jr,東北本線,利府
JR,ＪＲ東北本線,陸前山王,jr,東北本線,陸前山王
JR,ＪＲ東北本線,国府多賀城,jr,東北本線,国府多賀城
JR,ＪＲ東北本線,塩釜,jr,東北本線,塩釜
JR,ＪＲ東北本線,松島,jr,東北本線,松島
JR,ＪＲ東北本線,愛宕,jr,東北本線,愛宕
JR,ＪＲ東北本線,品井沼,jr,東北本線,品井沼
JR,ＪＲ東北本線,鹿島台,jr,東北本線,鹿島台
JR,ＪＲ東北本線,松山町,jr,東北本線,松山町
JR,ＪＲ東北本線,小牛田,jr,東北本線,小牛田
JR,ＪＲ東北本線,田尻,jr,東北本線,田尻
JR,ＪＲ東北本線,瀬峰,jr,東北本線,瀬峰
JR,ＪＲ東北本線,梅ケ沢,jr,東北本線,梅ケ沢
JR,ＪＲ東北本線,新田,jr,東北本線,新田
JR,ＪＲ東北本線,石越,jr,東北本線,石越
JR,ＪＲ東北本線,油島,jr,東北本線,油島
JR,ＪＲ東北本線,花泉,jr,東北本線,花泉
JR,ＪＲ東北本線,清水原,jr,東北本線,清水原
JR,ＪＲ東北本線,有壁,jr,東北本線,有壁
JR,ＪＲ東北本線,一ノ関,jr,東北本線,一ノ関
JR,ＪＲ東北本線,山ノ目,jr,東北本線,山ノ目
JR,ＪＲ東北本線,平泉,jr,東北本線,平泉
JR,ＪＲ東北本線,前沢,jr,東北本線,前沢
JR,ＪＲ東北本線,陸中折居,jr,東北本線,陸中折居
JR,ＪＲ東北本線,水沢,jr,東北本線,水沢
JR,ＪＲ東北本線,六原,jr,東北本線,六原
JR,ＪＲ東北本線,北上,jr,東北本線,北上
JR,ＪＲ東北本線,村崎野,jr,東北本線,村崎野
JR,ＪＲ東北本線,花巻,jr,東北本線,花巻
JR,ＪＲ東北本線,花巻空港,jr,東北本線,花巻空港
JR,ＪＲ東北本線,石鳥谷,jr,東北本線,石鳥谷
JR,ＪＲ東北本線,日詰,jr,東北本線,日詰
JR,ＪＲ東北本線,紫波中央,jr,東北本線,紫波中央
JR,ＪＲ東北本線,古館,jr,東北本線,古館
JR,ＪＲ東北本線,矢幅,jr,東北本線,矢幅
JR,ＪＲ東北本線,岩手飯岡,jr,東北本線,岩手飯岡
JR,ＪＲ東北本線,仙北町,jr,東北本線,仙北町
JR,ＪＲ東北本線,盛岡,jr,東北本線,盛岡
JR,ＪＲ田沢湖線,前潟,jr,田沢湖線,前潟
三陸鉄道,三陸鉄道リアス線,盛,三陸鉄道,三陸鉄道リアス線,盛
三陸鉄道,三陸鉄道リアス線,陸前赤崎,三陸鉄道,三陸鉄道リアス線,陸前赤崎
三陸鉄道,三陸鉄道リアス線,綾里,三陸鉄道,三陸鉄道リアス線,綾里
三陸鉄道,三陸鉄道リアス線,三陸,三陸鉄道,三陸鉄道リアス線,三陸
三陸鉄道,三陸鉄道リアス線,平田,三陸鉄道,三陸鉄道リアス線,平田
三陸鉄道,三陸鉄道リアス線,釜石,三陸鉄道,三陸鉄道リアス線,釜石
三陸鉄道,三陸鉄道リアス線,両石,三陸鉄道,三陸鉄道リアス線,両石
三陸鉄道,三陸鉄道リアス線,鵜住居,三陸鉄道,三陸鉄道リアス線,鵜住居
三陸鉄道,三陸鉄道リアス線,大槌,三陸鉄道,三陸鉄道リアス線,大槌
三陸鉄道,三陸鉄道リアス線,吉里吉里,三陸鉄道,三陸鉄道リアス線,吉里吉里
三陸鉄道,三陸鉄道リアス線,浪板海岸,三陸鉄道,三陸鉄道リアス線,浪板海岸
三陸鉄道,三陸鉄道リアス線,織笠,三陸鉄道,三陸鉄道リアス線,織笠
三陸鉄道,三陸鉄道リアス線,陸中山田,三陸鉄道,三陸鉄道リアス線,陸中山田
三陸鉄道,三陸鉄道リアス線,豊間根,三陸鉄道,三陸鉄道リアス線,豊間根
三陸鉄道,三陸鉄道リアス線,八木沢・宮古短大,三陸鉄道,三陸鉄道リアス線,八木沢・宮古短大
三陸鉄道,三陸鉄道リアス線,磯鶏,三陸鉄道,三陸鉄道リアス線,磯鶏
三陸鉄道,三陸鉄道リアス線,宮古,三陸鉄道,三陸鉄道リアス線,宮古
三陸鉄道,三陸鉄道リアス線,山口団地,三陸鉄道,三陸鉄道リアス線,山口団地
三陸鉄道,三陸鉄道リアス線,田老,三陸鉄道,三陸鉄道リアス線,田老
三陸鉄道,三陸鉄道リアス線,普代,三陸鉄道,三陸鉄道リアス線,普代
三陸鉄道,三陸鉄道リアス線,陸中宇部,三陸鉄道,三陸鉄道リアス線,陸中宇部
三陸鉄道,三陸鉄道リアス線,久慈,三陸鉄道,三陸鉄道リアス線,久慈
ＩＧＲいわて銀河鉄道,いわて銀河鉄道線,沼宮内,igrいわて銀河鉄道,いわて銀河鉄道線,沼宮内
JR,秋田新幹線,盛岡,jr,秋田新幹線,盛岡
JR,秋田新幹線,雫石,jr,秋田新幹線,雫石
JR,秋田新幹線,田沢湖,jr,秋田新幹線,田沢湖
JR,秋田新幹線,角館,jr,秋田新幹線,角館
JR,秋田新幹線,大曲,jr,秋田新幹線,大曲
JR,秋田新幹線,秋田,jr,秋田新幹線,秋田
JR,ＪＲ東北本線,白坂,jr,東北本線,白坂
JR,ＪＲ東北本線,新白河,jr,東北本線,新白河
JR,ＪＲ東北本線,白河,jr,東北本線,白河
JR,ＪＲ東北本線,久田野,jr,東北本線,久田野
JR,ＪＲ東北本線,泉崎,jr,東北本線,泉崎
JR,ＪＲ東北本線,矢吹,jr,東北本線,矢吹
JR,ＪＲ東北本線,鏡石,jr,東北本線,鏡石
JR,ＪＲ東北本線,須賀川,jr,東北本線,須賀川
JR,ＪＲ東北本線,安積永盛,jr,東北本線,安積永盛
JR,ＪＲ東北本線,郡山,jr,東北本線,郡山
JR,ＪＲ東北本線,日和田,jr,東北本線,日和田
JR,ＪＲ東北本線,五百川,jr,東北本線,五百川
JR,ＪＲ東北本線,本宮,jr,東北本線,本宮
JR,ＪＲ東北本線,杉田,jr,東北本線,杉田
JR,ＪＲ東北本線,二本松,jr,東北本線,二本松
JR,ＪＲ東北本線,安達,jr,東北本線,安達
JR,ＪＲ東北本線,松川,jr,東北本線,松川
JR,ＪＲ東北本線,金谷川,jr,東北本線,金谷川
JR,ＪＲ東北本線,南福島,jr,東北本線,南福島
JR,ＪＲ東北本線,福島,jr,東北本線,福島
JR,ＪＲ東北本線,東福島,jr,東北本線,東福島
JR,ＪＲ東北本線,伊達,jr,東北本線,伊達
JR,ＪＲ東北本線,桑折,jr,東北本線,桑折
JR,ＪＲ東北本線,藤田,jr,東北本線,藤田
JR,ＪＲ東北本線,貝田,jr,東北本線,貝田
JR,ＪＲ東北本線,越河,jr,東北本線,越河
JR,ＪＲ東北本線,白石,jr,東北本線,白石
JR,ＪＲ東北本線,東白石,jr,東北本線,東白石
JR,ＪＲ東北本線,北白川,jr,東北本線,北白川
JR,ＪＲ東北本線,大河原,jr,東北本線,大河原
JR,ＪＲ東北本線,船岡,jr,東北本線,船岡
JR,ＪＲ東北本線,槻木,jr,東北本線,槻木
JR,ＪＲ東北本線,岩沼,jr,東北本線,岩沼
JR,ＪＲ東北本線,館腰,jr,東北本線,館腰
JR,ＪＲ東北本線,名取,jr,東北本線,名取
JR,ＪＲ東北本線,南仙台,jr,東北本線,南仙台
JR,ＪＲ東北本線,太子堂,jr,東北本線,太子堂
JR,ＪＲ東北本線,長町,jr,東北本線,長町
JR,ＪＲ東北本線,仙台,jr,東北本線,仙台
JR,ＪＲ東北本線,東仙台,jr,東北本線,東仙台
JR,ＪＲ東北本線,岩切,jr,東北本線,岩切
JR,ＪＲ東北本線,新利府,jr,東北本線,新利府
JR,ＪＲ東北本線,利府,jr,東北本線,利府
JR,ＪＲ東北本線,陸前山王,jr,東北本線,陸前山王
JR,ＪＲ東北本線,国府多賀城,jr,東北本線,国府多賀城
JR,ＪＲ東北本線,塩釜,jr,東北本線,塩釜
JR,ＪＲ東北本線,松島,jr,東北本線,松島
JR,ＪＲ東北本線,愛宕,jr,東北本線,愛宕
JR,ＪＲ東北本線,品井沼,jr,東北本線,品井沼
JR,ＪＲ東北本線,鹿島台,jr,東北本線,鹿島台
JR,ＪＲ東北本線,松山町,jr,東北本線,松山町
JR,ＪＲ東北本線,小牛田,jr,東北本線,小牛田
JR,ＪＲ東北本線,田尻,jr,東北本線,田尻
JR,ＪＲ東北本線,瀬峰,jr,東北本線,瀬峰
JR,ＪＲ東北本線,梅ケ沢,jr,東北本線,梅ケ沢
JR,ＪＲ東北本線,新田,jr,東北本線,新田
JR,ＪＲ東北本線,石越,jr,東北本線,石越
JR,ＪＲ東北本線,油島,jr,東北本線,油島
JR,ＪＲ東北本線,花泉,jr,東北本線,花泉
JR,ＪＲ東北本線,清水原,jr,東北本線,清水原
JR,ＪＲ東北本線,有壁,jr,東北本線,有壁
JR,ＪＲ東北本線,一ノ関,jr,東北本線,一ノ関
JR,ＪＲ東北本線,山ノ目,jr,東北本線,山ノ目
JR,ＪＲ東北本線,平泉,jr,東北本線,平泉
JR,ＪＲ東北本線,前沢,jr,東北本線,前沢
JR,ＪＲ東北本線,陸中折居,jr,東北本線,陸中折居
JR,ＪＲ東北本線,水沢,jr,東北本線,水沢
JR,ＪＲ東北本線,六原,jr,東北本線,六原
JR,ＪＲ東北本線,北上,jr,東北本線,北上
